id,name,street,city,state,zip,country,phone,fax_phone,contact,manufacturer,vendor,customer,parent,notes,stock_symbol,stock_price,primary,banner_image,banner_text,latitude,longitude,lat_long_error,vendor_type,fiscal_year,num_employees,publicly_traded,website,discount,rank_tier,vendor_manager,sys_class_name,sys_id,sys_updated_by,sys_updated_on,sys_created_by,sys_created_on,sys_mod_count,profits,market_cap,revenue_per_year,theme,banner_image_light,apple_icon,coordinates_retrieved_on
137,Brother,"15-1, Naeshiro-cho",Mizuho-ku,Nagoya,467-8561,Japan,81 5 2824 2075,81 5 2811 6826,NULL,1,1,0,NULL,NULL,BRTHY,22.90,0,NULL,at your side,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,NULL,0,NULL,NULL,valued,NULL,core_company,8218f1ecc0a8018b1bbea3b03f92b33e,admin,2013-05-07 05:50:22,dariusz.maint,2010-05-10 12:03:17,6,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
138,ACME Africa,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,0,0,1,e7c1f3d53790200044e0bfc8bcbe5deb,NULL,NULL,NULL,0,NULL,NULL,32.7114720,-117.1665870,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,86c1f3193790200044e0bfc8bcbe5d95,admin,2013-06-05 22:19:34,admin,2012-02-19 17:25:24,3,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
139,ACME Switzerland,NULL,Geneva,NULL,NULL,France,NULL,NULL,NULL,0,0,1,81f87336ac1d55eb06002def816d139f,NULL,ACME,NULL,0,NULL,NULL,32.7114720,-117.1665870,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,8ec33b193790200044e0bfc8bcbe5d35,admin,2013-06-05 22:23:55,admin,2012-02-19 17:32:30,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
140,Autodesk Inc.,111 McInnis Parkway,San Rafael,CA,94903,USA,(415) 507-5000,(415) 507-5000,NULL,1,1,0,NULL,NULL,ADSK,39.52,0,NULL,NULL,38.0054100,-122.5327210,NULL,8a8d53de37400100fceabfc8bcbe5d1e,NULL,7300,1,NULL,NULL,NULL,NULL,core_company,934181fec0a8000b1faf2ba67247ec78,admin,2013-05-07 05:50:22,dariusz.szybowski,2011-01-17 09:15:08,6,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
141,ServiceNow,4810 Eastgate Mall,San Diego,CA,92121,USA,(858) 720-0477,(858) 720-0477,NULL,1,1,0,NULL,NULL,NOW,40.3,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,"8a8d53de37400100fceabfc8bcbe5d1e,569d6263df300100cd7da5f59bf2632c",NULL,1077,1,www.servicenow.com,NULL,strategic,5137153cc611227c000bbd1bd8cd2005,core_company,93d4ecfac0a8000b6294d71b733977fb,admin,2013-05-07 23:28:30,dariusz.szybowski,2011-01-17 11:56:03,12,0.0000,5230000000.0000,282220000.0000,NULL,NULL,NULL,NULL
142,Apttus,NULL,Bangalore,NULL,NULL,USA,NULL,NULL,NULL,0,0,0,NULL,AI based company.,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,96518760731823002728660c4cf6a7c9,admin,2018-08-30 08:14:22,admin,2018-08-30 08:14:01,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
143,ACME Americas,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,0,0,1,e7c1f3d53790200044e0bfc8bcbe5deb,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,98c37b193790200044e0bfc8bcbe5dbe,admin,2013-06-05 22:20:45,admin,2012-02-19 17:35:39,2,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
144,Xen,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,9b2cf218bfd101007a6d257b3f07396a,admin,2013-06-05 22:05:00,admin,2013-05-08 20:23:45,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
145,APC,"520 8th Ave., 21st Floor",New York,NY,10018,U.S,(212) 594-9333,(212) 594-9333,NULL,1,1,0,NULL,NULL,APCC,12.28,0,NULL,Legendary Reliability,40.7536920,-73.9925760,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,113900,1,NULL,NULL,NULL,NULL,core_company,9be9bf333723100044e0bfc8bcbe5ddf,admin,2013-05-09 20:33:25,guest,2005-05-24 01:14:46,12,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
146,Asus,800 Corporate Way,Fremont,CA,94539,USA,(510) 739-3777,(510) 608-4555,NULL,1,1,0,NULL,NULL,ASUUY,58.00,0,NULL,Inspiring Inovation. Persistent Perfection,37.4995910,-121.9284670,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,3400,1,NULL,NULL,valued,NULL,core_company,a4bfed3737e3100044e0bfc8bcbe5dbe,admin,2013-05-09 20:35:52,admin,2012-01-20 19:33:33,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
147,ACME UK,NULL,London,NULL,NULL,France,NULL,NULL,NULL,0,0,1,81f87336ac1d55eb06002def816d139f,NULL,ACME,NULL,0,NULL,NULL,32.7114720,-117.1665870,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,a66b1fb03710200044e0bfc8bcbe5d08,admin,2013-06-05 22:22:52,admin,2012-02-18 02:33:27,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
148,Picsel Technologies,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,a9a2e322c6112276019177b97636b2a1,admin,2013-06-05 20:59:20,employee,2006-04-17 20:55:25,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
149,UPEK,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,a9a31a8ec611227601bca6b5545b0b12,admin,2013-06-05 21:44:07,employee,2006-04-17 20:55:39,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
150,Broadcom,5300 California Avenue,Irvine,CA,92617-3038,USA,(949) 926-5000,(949) 926-5203,NULL,1,1,0,NULL,NULL,BRCM,36.22,0,NULL,NULL,33.6461620,-117.8560760,2: couldn't find this address! sorry,78ad6263df300100cd7da5f59bf26334,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,a9a3568dc6112276005ae48716927f69,admin,2013-05-07 05:50:22,employee,2006-04-17 20:55:54,6,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
151,WIDCOMM,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,a9a38648c611227600b23147de9b0341,admin,2013-06-05 22:01:09,employee,2006-04-17 20:56:06,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
152,Siebel,500 Oracle Parkway,"Redwood City, CA 94065",NULL,NULL,USA,(650) 506-7000,(650) 506-7000,NULL,1,1,0,NULL,NULL,SBL,23.44,0,NULL,NULL,37.5295260,-122.2639690,2: couldn't find this address! sorry,8a8d53de37400100fceabfc8bcbe5d1e,NULL,5036,1,www.siebelsystems.com,NULL,NULL,NULL,core_company,a9c27b93c61122760155927f6ffa9094,admin,2013-05-09 17:44:07,admin,2006-04-17 21:29:55,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
153,Lenovo,1009 Think Place,Morrisville,NC,27560,USA,(866) 968-4465,(866) 968-4465,NULL,1,1,0,NULL,NULL,LNVGY,17.87,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,27000,1,www.lenovo.com,NULL,valued,NULL,core_company,aa0a6df8c611227601cd2ed45989e0ac,admin,2013-05-09 18:55:11,admin,2006-04-17 22:48:30,4,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
154,Amazon,"1200 12th Ave. South, Ste. 1200",Seattle,WA,98144-2734,USA,(866) 216-1072,(866) 216-1072,NULL,1,1,0,NULL,NULL,AMZN,258.09,0,NULL,and you're done.,47.5915200,-122.3172360,NULL,"1c8d13de37400100fceabfc8bcbe5dfc,569d6263df300100cd7da5f59bf2632c,8a8d53de37400100fceabfc8bcbe5d1e",NULL,88400,1,NULL,NULL,strategic,NULL,core_company,adb3d8ce37413000158bbfc8bcbe5d15,admin,2013-05-07 17:18:47,admin,2012-10-14 12:10:18,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
155,iBUYPOWER,529 N. Baldwin Park Blvd,City of Industry,CA,91746,USA,(888) 462-3899,(888) 462-3899,NULL,1,1,0,NULL,NULL,NULL,NULL,0,NULL,NULL,34.0566690,-117.9924910,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,43,0,www.ibuypower.com,NULL,NULL,NULL,core_company,add7b97737e3100044e0bfc8bcbe5d96,admin,2013-05-09 19:12:55,admin,2012-01-20 20:11:04,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
156,Hewlett-Packard,3000 Hanover Street,Palo Alto,94304,CA,NULL,650-857-1501,(650) 857-1501,NULL,1,1,0,NULL,NULL,HPQ,NULL,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,"1c8d13de37400100fceabfc8bcbe5dfc,8a8d53de37400100fceabfc8bcbe5d1e",NULL,331800,1,www.hp.com,NULL,valued,NULL,core_company,b7e7a507c0a8016900920ee7d71d6df9,admin,2013-05-07 05:50:23,glide.maint,2005-08-15 02:11:15,9,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
157,IBM,1133 Westchester Avenue,White Plains,New York,10604,USA,1-800-IBM-4YOU,(914) 499-1900,NULL,1,1,0,NULL,NULL,IBM,200.78,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,"8a8d53de37400100fceabfc8bcbe5d1e,1c8d13de37400100fceabfc8bcbe5dfc",NULL,442255,0,www.ibm.com,NULL,valued,NULL,core_company,b7e7c073c0a801690143e7b7d29eb408,admin,2013-05-09 19:14:13,glide.maint,2005-08-15 02:11:22,11,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
158,Dell Inc.,2300 Greenlawn Blvd,Round Rock,TX,78664,USA,(512) 338-4400,(619) 501-5252,NULL,1,1,0,NULL,NULL,DELL,13.29,0,NULL,NULL,30.4858840,-97.6621680,2: couldn't find this address! sorry,"1c8d13de37400100fceabfc8bcbe5dfc,8a8d53de37400100fceabfc8bcbe5d1e",NULL,111300,0,NULL,NULL,valued,NULL,core_company,b7e7d7d8c0a8016900a5d7f291acce5c,admin,2013-05-09 19:23:32,glide.maint,2005-08-15 02:11:28,11,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
159,Cisco,"170 West Tasman Drive
",San Jose,CA,95134-1706,U.S,408-526-4000,(408) 526-4100,NULL,1,1,0,NULL,NULL,CSCO,20.81,0,NULL,NULL,37.4090520,-121.9507850,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,66639,1,NULL,NULL,valued,NULL,core_company,b7e831bdc0a80169015ae101f3c4d6cd,admin,2013-05-09 20:44:27,glide.maint,2005-08-15 02:11:51,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
160,Adobe Systems,345 Park Avenue,San Jose,CA,95110-2704,NULL,408-536-6000,(408) 536-6000,NULL,1,1,0,NULL,NULL,ADBE,47.01,0,NULL,NULL,37.3294070,-121.8950570,NULL,8a8d53de37400100fceabfc8bcbe5d1e,NULL,7459,1,NULL,NULL,valued,6a826bf03710200044e0bfc8bcbe5dec,core_company,b7e8b5c4c0a80169008b49e468920048,admin,2013-05-09 20:30:25,glide.maint,2005-08-15 02:12:25,12,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
161,Apple,1 Infinite Loop,Cupertino,CA,95014,NULL,(408) 996-1010,(408) 996-1010,NULL,1,1,0,NULL,NULL,AAPL,453.00,0,NULL,Think different.,37.3305500,-122.0297000,NULL,"1c8d13de37400100fceabfc8bcbe5dfc,8a8d53de37400100fceabfc8bcbe5d1e",NULL,72800,1,NULL,NULL,valued,NULL,core_company,b7e9e843c0a80169009a5a485bb2a2b5,admin,2013-05-07 17:21:57,glide.maint,2005-08-15 02:13:44,12,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
162,Gateway,7565 Irvine Center Drive,Irvine,CA,92618,USA,(949) 471-7040,(949) 471-7040,NULL,1,1,0,NULL,NULL,GTECX,28.15,0,NULL,NULL,33.6630420,-117.7534440,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,10432,1,www.gateway.com,NULL,valued,NULL,core_company,b7eafc3ec0a80169017bc0ac7b4fc209,admin,2013-05-09 19:17:11,glide.maint,2005-08-15 02:14:54,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
163,Toshiba,1-1-1 Shibaura Minato-ku,"Tokyo, 105-8001, Japan",NULL,NULL,NULL,81-3-3457-4511,81-3-3457-4511,NULL,1,1,0,NULL,NULL,NULL,32.99,0,NULL,NULL,35.6488190,139.7546690,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,209784,1,www.toshiba.co.jp,NULL,tactical,NULL,core_company,b7eb1ab7c0a8016901a0bb6ff1498ac0,admin,2013-05-09 17:23:35,glide.maint,2005-08-15 02:15:02,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
164,Maxtor,38/39 Fitzwilliam Square,Dublin,NULL,2,Ireland,353 1 234 3136,353 1 234 3136,NULL,1,1,0,NULL,NULL,MAXS,82.21,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,5790,1,www.maxstor.com,NULL,strategic,NULL,core_company,b7eb4926c0a801690152c19d715b21b4,admin,2013-05-09 18:26:41,glide.maint,2005-08-15 02:15:14,6,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
165,Fujitsu,1-5-2 Higashi-Shimbashi,NULL,Tokyo,105-7123,Japan,81 3 6252 2220,81 3 6252 2221,NULL,1,1,0,NULL,NULL,FUJ.L,301.7,0,NULL,shaping tomorrow with you,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,NULL,0,www.fujjitsu.com,NULL,NULL,NULL,core_company,b7ecc4eac0a801690191d9adc563fe8a,admin,2013-05-09 19:17:32,glide.maint,2005-08-15 02:16:51,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
166,Canon,"30-2, Shimomaruko 3-Chome",Ohta-ku,Tokyo,146-8501,Japan,81 3 3758 2111,81 3 3758 2111,NULL,1,1,0,NULL,NULL,CAJ,35.74,0,NULL,Delighting You Always,NULL,NULL,2: couldn't find this address! sorry,"1c8d13de37400100fceabfc8bcbe5dfc,8a8d53de37400100fceabfc8bcbe5d1e",NULL,196968,0,NULL,NULL,strategic,NULL,core_company,b7ef1babc0a801690041986c505a0446,admin,2013-05-09 20:41:56,glide.maint,2005-08-15 02:19:24,10,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
167,CA Technologies,One CA Plaza,Islandia,NY,11749,USA,(800) 225-5224,(800) 225-5224,NULL,1,1,0,NULL,NULL,CA,27.72,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,569d6263df300100cd7da5f59bf2632c,NULL,13600,0,NULL,NULL,NULL,NULL,core_company,b7f83883c0a801690137e2dc030327d5,admin,2013-05-07 05:50:22,glide.maint,2005-08-15 02:29:22,11,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
168,Veritas Software,350 Ellis Street,Mountain view,CA,NULL,USA,(650) 527-8000,(650) 527-8000,NULL,1,1,0,NULL,NULL,NULL,NULL,0,NULL,NULL,37.3970530,-122.0537670,NULL,8a8d53de37400100fceabfc8bcbe5d1e,NULL,34,0,www.veritas.com,NULL,NULL,NULL,core_company,b7f87a3cc0a8016900db31585fa58fea,admin,2013-05-09 17:15:50,glide.maint,2005-08-15 02:29:39,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
169,SAP,Dietmar-Hopp-Allee 16,Walldorf,NULL,69190,Germany,49 6227 747474,49 6227 747474,NULL,1,1,0,NULL,NULL,SAP,81.14,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,569d6263df300100cd7da5f59bf2632c,NULL,64598,1,www.SAP.com,NULL,strategic,NULL,core_company,b7fa6247c0a8016900f7821d96bc1ec3,admin,2013-06-05 22:40:16,glide.maint,2005-08-15 02:31:43,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
170,Cyberpower,5175 Commerce Dr.,Baldwin Park,CA,91706,USA,(888) 900-5180,(626) 813-7730,NULL,1,1,0,NULL,NULL,3617.TW,59.10,0,NULL,NULL,34.1045520,-117.9747790,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,113,0,NULL,NULL,NULL,NULL,core_company,b9eabd7737e3100044e0bfc8bcbe5d10,admin,2013-06-05 22:35:26,admin,2012-01-20 20:22:26,7,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
171,Iris,3452 Clairemont Blvd,"San Diego, CA 92117",CA,92117,USA,(858) 555-2342,(858) 555-2342,NULL,1,1,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,50,0,www.irisservers.com,NULL,NULL,NULL,core_company,c115c2f737e3100044e0bfc8bcbe5d46,admin,2013-05-09 19:01:37,admin,2012-01-20 21:09:40,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
172,CyberRAIDª,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,ccbae233d7010100fceaa6859e610354,admin,2013-06-05 17:15:07,admin,2013-05-07 05:50:23,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
173,ACME Australia,NULL,Sydney,NULL,NULL,RPC,NULL,NULL,NULL,0,0,1,81f95197ac1d55eb35432fd1e068385e,NULL,ACME,NULL,0,NULL,NULL,32.7114720,-117.1665870,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,df7d53303710200044e0bfc8bcbe5dac,admin,2013-06-05 22:21:12,admin,2012-02-18 02:39:31,1,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
174,ACME Corporation,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,0,0,1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,e7c1f3d53790200044e0bfc8bcbe5deb,admin,2013-06-05 22:21:36,admin,2012-02-19 17:24:09,2,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
175,Wacom,2-510-1 Toyonodai,Kazo,NULL,349-1148,Japan,81 4 8078 1211,81 4 8078 1211,NULL,1,1,0,NULL,NULL,WACMF,33.25,0,NULL,NULL,36.1237600,139.6666870,NULL,1c8d13de37400100fceabfc8bcbe5dfc,NULL,NULL,0,www.wacom.co.jp,NULL,NULL,NULL,core_company,e8ff32d21b5310002502fbcd2c071347,admin,2013-05-08 20:55:17,admin,2012-01-03 23:17:08,4,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
176,Your name here,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,1,77eb60325f210100a9ad2572f2b477ae,Service Management,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,core_company,f66b14e1c611227b0166c3a0df4046ff,admin,2022-04-20 23:58:13,admin,2006-03-14 01:42:26,9,0.0000,0.0000,0.0000,NULL,ccbd67c4408f4110f8775ad9518199da,NULL,NULL
177,Lexmark,One Lexmark Centre Drive,Lexington,KY,40550,USA,(859) 232-2000,(859) 232-2000,NULL,1,1,0,NULL,NULL,LXK,30.97,0,NULL,NULL,NULL,NULL,2: couldn't find this address! sorry,1c8d13de37400100fceabfc8bcbe5dfc,NULL,12200,0,www.lexmark.com,NULL,valued,NULL,core_company,f96b927b37e3100044e0bfc8bcbe5dd2,admin,2013-05-09 18:37:12,admin,2012-01-20 22:47:11,5,0.0000,0.0000,0.0000,NULL,NULL,NULL,NULL
